SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,ALWARTHIRUNAGARI ? VETERINARY DISPENSARY WEST CAR STREET NEAR OVER HEAD TANK OF BORE WELL,CPCB,33,Tamil Nadu,594,Thoothukudi,Thoothukudi,-,-,-,-,-,-,-,-,8.605592,77.944361,21-04-2021 08:30,348.0,Clear,,,,
2,ALWARTHIRUNAGARI ? VETERINARY DISPENSARY WEST CAR STREET NEAR OVER HEAD TANK OF BORE WELL,CPCB,33,Tamil Nadu,594,Thoothukudi,Thoothukudi,-,-,-,-,-,-,-,-,8.605592,77.944361,21-10-2021 08:30,135.0,Clear,,,,
3,AMRAVATI AT 1KM D/S FROM EFF.DIS. PT. AT MADHUTHUKKULAM,CPCB,33,Tamil Nadu,572,Dindigul,PALANI,-,-,-,-,-,-,-,-,10.541244,77.368656,11-01-2021 08:30,,,,,,
4,AMRAVATI AT 1KM D/S FROM EFF.DIS. PT. AT MADHUTHUKKULAM,CPCB,33,Tamil Nadu,572,Dindigul,PALANI,-,-,-,-,-,-,-,-,10.541244,77.368656,12-02-2021 08:30,,,,,,
5,AMRAVATI AT 1KM D/S FROM EFF.DIS. PT. AT MADHUTHUKKULAM,CPCB,33,Tamil Nadu,572,Dindigul,PALANI,-,-,-,-,-,-,-,-,10.541244,77.368656,23-03-2021 08:30,,,,,,
6,ARIYAPPAMPALAYAM SATHYAMANGALAM,CPCB,33,Tamil Nadu,573,Erode,SATHYAMANGALAM,-,-,-,-,-,-,-,-,11.488793,77.241248,19-04-2021 08:30,200.0,Clear,,2.0,,
7,AUTHOR ? MUKKANI AGRAGARAM STREET INFRONT OF THIRU N. SAMUTHRAPANDI HOUSE BORE WELL,CPCB,33,Tamil Nadu,594,Thoothukudi,Thoothukudi,-,-,-,-,-,-,-,-,8.634908,78.07465,21-04-2021 08:30,749.0,Clear,,,,
8,AUTHOR ? MUKKANI AGRAGARAM STREET INFRONT OF THIRU N. SAMUTHRAPANDI HOUSE BORE WELL,CPCB,33,Tamil Nadu,594,Thoothukudi,Thoothukudi,-,-,-,-,-,-,-,-,8.634908,78.07465,21-10-2021 08:30,1040.0,Clear,,,,
9,BAHOUR LAKE,CPCB,33,Tamil Nadu,570,Cuddalore,CUDDALORE,-,-,-,-,-,-,-,-,11.819442,79.729208,27-01-2021 08:30,249.0,,,,,
10,BAHOUR LAKE,CPCB,33,Tamil Nadu,570,Cuddalore,CUDDALORE,-,-,-,-,-,-,-,-,11.819442,79.729208,12-04-2021 08:30,198.0,,,,,
11,BAHOUR LAKE,CPCB,33,Tamil Nadu,570,Cuddalore,CUDDALORE,-,-,-,-,-,-,-,-,11.819442,79.729208,02-12-2021 08:30,375.0,,,,,
12,BHAVANI AT BHAVANI SAGAR TAMILNADU,CPCB,33,Tamil Nadu,573,Erode,SATHYAMANGALAM,-,-,-,-,-,-,-,-,11.485294,77.134603,21-01-2021 08:30,,,,,,
13,BHAVANI AT BHAVANI SAGAR TAMILNADU,CPCB,33,Tamil Nadu,573,Erode,SATHYAMANGALAM,-,-,-,-,-,-,-,-,11.485294,77.134603,18-02-2021 08:30,,,,,,
14,BHAVANI AT BHAVANI SAGAR TAMILNADU,CPCB,33,Tamil Nadu,573,Erode,SATHYAMANGALAM,-,-,-,-,-,-,-,-,11.485294,77.134603,11-03-2021 08:30,,,,,,
15,BHAVANI AT BHAVANI TAMILNADU,CPCB,33,Tamil Nadu,573,Erode,BHAVANI,-,-,-,-,-,-,-,-,11.454094,77.679567,21-01-2021 08:30,,,,,,
16,BHAVANI AT BHAVANI TAMILNADU,CPCB,33,Tamil Nadu,573,Erode,BHAVANI,-,-,-,-,-,-,-,-,11.454094,77.679567,18-02-2021 08:30,,,,,,
17,BHAVANI AT BHAVANI TAMILNADU,CPCB,33,Tamil Nadu,573,Erode,BHAVANI,-,-,-,-,-,-,-,-,11.454094,77.679567,11-03-2021 08:30,,,,,,
18,BHAVANI AT D/S OF BHAVANISAGAR SATHYAMANGALAM ERODE TAMILNADU,CPCB,33,Tamil Nadu,573,Erode,SATHYAMANGALAM,-,-,-,-,-,-,-,-,11.503881,77.247036,21-01-2021 08:30,,,,,,
19,BHAVANI AT D/S OF BHAVANISAGAR SATHYAMANGALAM ERODE TAMILNADU,CPCB,33,Tamil Nadu,573,Erode,SATHYAMANGALAM,-,-,-,-,-,-,-,-,11.503881,77.247036,18-02-2021 08:30,,,,,,
20,BHAVANI AT D/S OF BHAVANISAGAR SATHYAMANGALAM ERODE TAMILNADU,CPCB,33,Tamil Nadu,573,Erode,SATHYAMANGALAM,-,-,-,-,-,-,-,-,11.503881,77.247036,11-03-2021 08:30,,,,,,
