SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,AJAY RIVER AT MASANJORE DAM,CPCB,20,Jharkhand,326,DUMKA,DUMKA,-,-,-,-,-,-,-,-,24.112461,87.310836,05-01-2021 08:30,,,,,,
2,AJAY RIVER AT MASANJORE DAM,CPCB,20,Jharkhand,326,DUMKA,DUMKA,-,-,-,-,-,-,-,-,24.112461,87.310836,23-03-2021 08:30,,,,,,
3,BAITARNI RIVER AT CHAMPUA,CPCB,20,Jharkhand,343,PASHCHIMI SINGHBHUM,CHAIBASA,-,-,-,-,-,-,-,-,22.069525,85.670199,07-01-2021 08:30,,,,,,
4,BAITARNI RIVER AT CHAMPUA,CPCB,20,Jharkhand,343,PASHCHIMI SINGHBHUM,CHAIBASA,-,-,-,-,-,-,-,-,22.069525,85.670199,09-02-2021 08:30,,,,,,
5,BAITARNI RIVER AT CHAMPUA,CPCB,20,Jharkhand,343,PASHCHIMI SINGHBHUM,CHAIBASA,-,-,-,-,-,-,-,-,22.069525,85.670199,09-03-2021 08:30,,,,,,
6,BARAKAR AT ASANSOL (WATER INTAKE POINT) BURDWANWEST BENGAL,CPCB,20,Jharkhand,325,DHANBAD,NIRSA CUM CHIRKUNDA,-,-,-,-,-,-,-,-,23.721689,86.801628,13-01-2021 08:30,,,,,,
7,BARAKAR AT ASANSOL (WATER INTAKE POINT) BURDWANWEST BENGAL,CPCB,20,Jharkhand,325,DHANBAD,NIRSA CUM CHIRKUNDA,-,-,-,-,-,-,-,-,23.721689,86.801628,15-02-2021 08:30,,,,,,
8,BARAKAR AT ASANSOL (WATER INTAKE POINT) BURDWANWEST BENGAL,CPCB,20,Jharkhand,325,DHANBAD,NIRSA CUM CHIRKUNDA,-,-,-,-,-,-,-,-,23.721689,86.801628,04-03-2021 08:30,,,,,,
9,DAMODAR AT SINDRI,CPCB,20,Jharkhand,325,DHANBAD,JHARIA-JORAPOKHAR-SI,-,-,-,-,-,-,-,-,23.668051,86.413068,01-02-2021 08:30,,,,,,
10,DAMODAR RIVER NEAR ROHINI PROJECT NK AREA PO-DAKRA RANCHI,CPCB,20,Jharkhand,339,RANCHI,,-,-,-,-,-,-,-,-,23.68358,85.008402,15-01-2021 08:30,,,,,,
11,DAMODAR RIVER NEAR ROHINI PROJECT NK AREA PO-DAKRA RANCHI,CPCB,20,Jharkhand,339,RANCHI,,-,-,-,-,-,-,-,-,23.68358,85.008402,24-02-2021 08:30,,,,,,
12,DAMODAR RIVER NEAR ROHINI PROJECT NK AREA PO-DAKRA RANCHI,CPCB,20,Jharkhand,339,RANCHI,,-,-,-,-,-,-,-,-,23.68358,85.008402,17-03-2021 08:30,,,,,,
13,DIMNA LAKE DIMNA,CPCB,20,Jharkhand,327,PURBI SINGHBHUM,,-,-,-,-,-,-,-,-,22.857904,86.255979,20-03-2021 08:30,181.0,,,,,
14,DIMNA LAKE DIMNA,CPCB,20,Jharkhand,327,PURBI SINGHBHUM,,-,-,-,-,-,-,-,-,22.857904,86.255979,27-04-2021 08:30,192.0,,,,,
15,DIMNA LAKE DIMNA,CPCB,20,Jharkhand,327,PURBI SINGHBHUM,,-,-,-,-,-,-,-,-,22.857904,86.255979,28-05-2021 08:30,223.0,,,,,
16,DIMNA LAKE DIMNA,CPCB,20,Jharkhand,327,PURBI SINGHBHUM,,-,-,-,-,-,-,-,-,22.857904,86.255979,21-06-2021 08:30,181.0,,,,,
