SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,A.D.NAGAR AGARTALA TRIPURA,CPCB,16,Tripura,272,WEST TRIPURA,JIRANIA,-,-,-,-,-,-,-,-,23.778664,91.386119,15-04-2021 08:30,121.0,Clear,,,,
2,A.D.NAGAR AGARTALA TRIPURA,CPCB,16,Tripura,272,WEST TRIPURA,JIRANIA,-,-,-,-,-,-,-,-,23.778664,91.386119,04-10-2021 08:30,108.0,Clear,,,,
3,BRAMAKUNDA POND WEST TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,Rupaichari,-,-,-,-,-,-,-,-,23.095401,91.678664,19-01-2021 08:30,164.0,,,,,
4,BRAMAKUNDA POND WEST TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,Rupaichari,-,-,-,-,-,-,-,-,23.095401,91.678664,17-02-2021 08:30,157.0,,,,,
5,BRAMAKUNDA POND WEST TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,Rupaichari,-,-,-,-,-,-,-,-,23.095401,91.678664,17-03-2021 08:30,171.0,,,,,
6,BRAMAKUNDA POND WEST TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,Rupaichari,-,-,-,-,-,-,-,-,23.095401,91.678664,15-04-2021 08:30,183.0,,,,,
7,BRAMAKUNDA POND WEST TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,Rupaichari,-,-,-,-,-,-,-,-,23.095401,91.678664,11-05-2021 08:30,192.0,,,,,
8,BRAMAKUNDA POND WEST TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,Rupaichari,-,-,-,-,-,-,-,-,23.095401,91.678664,08-06-2021 08:30,200.0,,,,,
9,BRAMAKUNDA POND WEST TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,Rupaichari,-,-,-,-,-,-,-,-,23.095401,91.678664,13-07-2021 08:30,215.0,,,,,
10,BRAMAKUNDA POND WEST TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,Rupaichari,-,-,-,-,-,-,-,-,23.095401,91.678664,11-08-2021 08:30,228.0,,,,,
11,BRAMAKUNDA POND WEST TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,Rupaichari,-,-,-,-,-,-,-,-,23.095401,91.678664,07-09-2021 08:30,208.0,,,,,
12,BRAMAKUNDA POND WEST TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,Rupaichari,-,-,-,-,-,-,-,-,23.095401,91.678664,04-10-2021 08:30,198.0,,,,,
13,BRAMAKUNDA POND WEST TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,Rupaichari,-,-,-,-,-,-,-,-,23.095401,91.678664,15-11-2021 08:30,178.0,,,,,
14,BRAMAKUNDA POND WEST TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,Rupaichari,-,-,-,-,-,-,-,-,23.095401,91.678664,03-12-2021 08:30,159.0,,,,,
15,BURIGAON RIVER AT BISHALGARH WEST TRIPURA,CPCB,16,Tripura,272,WEST TRIPURA,BISHALGARH,-,-,-,-,-,-,-,-,23.673999,91.282637,21-01-2021 08:30,,,,,,
16,BURIGAON RIVER AT BISHALGARH WEST TRIPURA,CPCB,16,Tripura,272,WEST TRIPURA,BISHALGARH,-,-,-,-,-,-,-,-,23.673999,91.282637,19-02-2021 08:30,,,,,,
17,BURIGAON RIVER AT BISHALGARH WEST TRIPURA,CPCB,16,Tripura,272,WEST TRIPURA,BISHALGARH,-,-,-,-,-,-,-,-,23.673999,91.282637,17-03-2021 08:30,,,,,,
18,CHANDRAPUR CANAL,CPCB,16,Tripura,270,NORTH TRIPURA,PANISAGAR,-,-,-,-,-,-,-,-,24.392541,92.157995,20-01-2021 08:30,148.0,,,,,
19,CHANDRAPUR CANAL,CPCB,16,Tripura,270,NORTH TRIPURA,PANISAGAR,-,-,-,-,-,-,-,-,24.392541,92.157995,18-02-2021 08:30,132.0,,,,,
20,CHANDRAPUR CANAL,CPCB,16,Tripura,270,NORTH TRIPURA,PANISAGAR,-,-,-,-,-,-,-,-,24.392541,92.157995,16-03-2021 08:30,155.0,,,,,
21,CHANDRAPUR CANAL,CPCB,16,Tripura,270,NORTH TRIPURA,PANISAGAR,-,-,-,-,-,-,-,-,24.392541,92.157995,16-04-2021 08:30,163.0,,,,,
22,CHANDRAPUR CANAL,CPCB,16,Tripura,270,NORTH TRIPURA,PANISAGAR,-,-,-,-,-,-,-,-,24.392541,92.157995,12-05-2021 08:30,174.0,,,,,
23,CHANDRAPUR CANAL,CPCB,16,Tripura,270,NORTH TRIPURA,PANISAGAR,-,-,-,-,-,-,-,-,24.392541,92.157995,09-06-2021 08:30,181.0,,,,,
24,CHANDRAPUR CANAL,CPCB,16,Tripura,270,NORTH TRIPURA,PANISAGAR,-,-,-,-,-,-,-,-,24.392541,92.157995,14-07-2021 08:30,188.0,,,,,
25,CHANDRAPUR CANAL,CPCB,16,Tripura,270,NORTH TRIPURA,PANISAGAR,-,-,-,-,-,-,-,-,24.392541,92.157995,12-08-2021 08:30,191.0,,,,,
26,CHANDRAPUR CANAL,CPCB,16,Tripura,270,NORTH TRIPURA,PANISAGAR,-,-,-,-,-,-,-,-,24.392541,92.157995,09-09-2021 08:30,181.0,,,,,
27,CHANDRAPUR CANAL,CPCB,16,Tripura,270,NORTH TRIPURA,PANISAGAR,-,-,-,-,-,-,-,-,24.392541,92.157995,05-10-2021 08:30,177.0,,,,,
28,CHANDRAPUR CANAL,CPCB,16,Tripura,270,NORTH TRIPURA,PANISAGAR,-,-,-,-,-,-,-,-,24.392541,92.157995,16-11-2021 08:30,168.0,,,,,
29,CHANDRAPUR CANAL,CPCB,16,Tripura,270,NORTH TRIPURA,PANISAGAR,-,-,-,-,-,-,-,-,24.392541,92.157995,04-12-2021 08:30,159.0,,,,,
30,CHATURDASH DEBATA BARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.841389,91.344722,20-01-2021 08:30,153.0,,,,,
31,CHATURDASH DEBATA BARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.841389,91.344722,18-02-2021 08:30,139.0,,,,,
32,CHATURDASH DEBATA BARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.841389,91.344722,16-03-2021 08:30,152.0,,,,,
33,CHATURDASH DEBATA BARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.841389,91.344722,16-04-2021 08:30,167.0,,,,,
34,CHATURDASH DEBATA BARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.841389,91.344722,12-05-2021 08:30,178.0,,,,,
35,CHATURDASH DEBATA BARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.841389,91.344722,09-06-2021 08:30,186.0,,,,,
36,CHATURDASH DEBATA BARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.841389,91.344722,14-07-2021 08:30,189.0,,,,,
37,CHATURDASH DEBATA BARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.841389,91.344722,12-08-2021 08:30,194.0,,,,,
38,CHATURDASH DEBATA BARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.841389,91.344722,09-09-2021 08:30,182.0,,,,,
39,CHATURDASH DEBATA BARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.841389,91.344722,05-10-2021 08:30,176.0,,,,,
40,CHATURDASH DEBATA BARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.841389,91.344722,16-11-2021 08:30,156.0,,,,,
41,CHATURDASH DEBATA BARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.841389,91.344722,04-12-2021 08:30,147.0,,,,,
42,CHELIKHOLA D/S OF BURIGAON BURIGAON RIVER,CPCB,16,Tripura,272,WEST TRIPURA,BISHALGARH,-,-,-,-,-,-,-,-,23.649673,91.233862,21-01-2021 08:30,,,,,,
43,CHELIKHOLA D/S OF BURIGAON BURIGAON RIVER,CPCB,16,Tripura,272,WEST TRIPURA,BISHALGARH,-,-,-,-,-,-,-,-,23.649673,91.233862,19-02-2021 08:30,,,,,,
44,CHELIKHOLA D/S OF BURIGAON BURIGAON RIVER,CPCB,16,Tripura,272,WEST TRIPURA,BISHALGARH,-,-,-,-,-,-,-,-,23.649673,91.233862,17-03-2021 08:30,,,,,,
45,DEO RIVER AT KANCHANPUR,CPCB,16,Tripura,270,NORTH TRIPURA,Dasda,-,-,-,-,-,-,-,-,24.045305,92.196865,13-01-2021 08:30,,,,,,
46,DEO RIVER AT KANCHANPUR,CPCB,16,Tripura,270,NORTH TRIPURA,Dasda,-,-,-,-,-,-,-,-,24.045305,92.196865,20-02-2021 08:30,,,,,,
47,DEO RIVER AT KANCHANPUR,CPCB,16,Tripura,270,NORTH TRIPURA,Dasda,-,-,-,-,-,-,-,-,24.045305,92.196865,20-03-2021 08:30,,,,,,
48,DEO RIVER AT PECHARTHAL D/S NORTH TRIPURA,CPCB,16,Tripura,270,NORTH TRIPURA,Jampuihill,-,-,-,-,-,-,-,-,24.187018,92.100324,13-01-2021 08:30,,,,,,
49,DEO RIVER AT PECHARTHAL D/S NORTH TRIPURA,CPCB,16,Tripura,270,NORTH TRIPURA,Jampuihill,-,-,-,-,-,-,-,-,24.187018,92.100324,20-02-2021 08:30,,,,,,
50,DEO RIVER AT PECHARTHAL D/S NORTH TRIPURA,CPCB,16,Tripura,270,NORTH TRIPURA,Jampuihill,-,-,-,-,-,-,-,-,24.187018,92.100324,20-03-2021 08:30,,,,,,
51,DHALAI RIVER AT CHANDRAIPARA D/S OF AMBASSA TOWN DHALAI,CPCB,16,Tripura,269,DHALAI,Ambassa,-,-,-,-,-,-,-,-,24.092311,91.978603,16-01-2021 08:30,,,,,,
52,DHALAI RIVER AT CHANDRAIPARA D/S OF AMBASSA TOWN DHALAI,CPCB,16,Tripura,269,DHALAI,Ambassa,-,-,-,-,-,-,-,-,24.092311,91.978603,23-02-2021 08:30,,,,,,
53,DHALAI RIVER AT CHANDRAIPARA D/S OF AMBASSA TOWN DHALAI,CPCB,16,Tripura,269,DHALAI,Ambassa,-,-,-,-,-,-,-,-,24.092311,91.978603,17-03-2021 08:30,,,,,,
54,DHALAI RIVER AT KAMALPUR D/S DHALAI,CPCB,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,-,-,-,-,-,24.193182,91.832502,16-01-2021 08:30,,,,,,
55,DHALAI RIVER AT KAMALPUR D/S DHALAI,CPCB,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,-,-,-,-,-,24.193182,91.832502,23-02-2021 08:30,,,,,,
56,DHALAI RIVER AT KAMALPUR D/S DHALAI,CPCB,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,-,-,-,-,-,24.193182,91.832502,17-03-2021 08:30,,,,,,
57,DHALAI RIVER AT MANIK BHANDHER DHALAI,CPCB,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,-,-,-,-,-,24.159034,91.814928,16-01-2021 08:30,,,,,,
58,DHALAI RIVER AT MANIK BHANDHER DHALAI,CPCB,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,-,-,-,-,-,24.159034,91.814928,23-02-2021 08:30,,,,,,
59,DHALAI RIVER AT MANIK BHANDHER DHALAI,CPCB,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,-,-,-,-,-,24.159034,91.814928,17-03-2021 08:30,,,,,,
60,DHAMBUR LAKE DHALAI,CPCB,16,Tripura,269,DHALAI,DUMBURNAGAR,-,-,-,-,-,-,-,-,23.433758,91.875589,12-01-2021 08:30,162.0,,,,,
61,DHAMBUR LAKE DHALAI,CPCB,16,Tripura,269,DHALAI,DUMBURNAGAR,-,-,-,-,-,-,-,-,23.433758,91.875589,10-02-2021 08:30,155.0,,,,,
62,DHAMBUR LAKE DHALAI,CPCB,16,Tripura,269,DHALAI,DUMBURNAGAR,-,-,-,-,-,-,-,-,23.433758,91.875589,22-03-2021 08:30,171.0,,,,,
63,DHAMBUR LAKE DHALAI,CPCB,16,Tripura,269,DHALAI,DUMBURNAGAR,-,-,-,-,-,-,-,-,23.433758,91.875589,20-04-2021 08:30,189.0,,,,,
64,DHAMBUR LAKE DHALAI,CPCB,16,Tripura,269,DHALAI,DUMBURNAGAR,-,-,-,-,-,-,-,-,23.433758,91.875589,18-05-2021 08:30,193.0,,,,,
65,DHAMBUR LAKE DHALAI,CPCB,16,Tripura,269,DHALAI,DUMBURNAGAR,-,-,-,-,-,-,-,-,23.433758,91.875589,21-06-2021 08:30,188.0,,,,,
66,DHAMBUR LAKE DHALAI,CPCB,16,Tripura,269,DHALAI,DUMBURNAGAR,-,-,-,-,-,-,-,-,23.433758,91.875589,15-07-2021 08:30,195.0,,,,,
67,DHAMBUR LAKE DHALAI,CPCB,16,Tripura,269,DHALAI,DUMBURNAGAR,-,-,-,-,-,-,-,-,23.433758,91.875589,16-08-2021 08:30,200.0,,,,,
68,DHAMBUR LAKE DHALAI,CPCB,16,Tripura,269,DHALAI,DUMBURNAGAR,-,-,-,-,-,-,-,-,23.433758,91.875589,13-09-2021 08:30,184.0,,,,,
69,DHAMBUR LAKE DHALAI,CPCB,16,Tripura,269,DHALAI,DUMBURNAGAR,-,-,-,-,-,-,-,-,23.433758,91.875589,21-10-2021 08:30,171.0,,,,,
70,DHAMBUR LAKE DHALAI,CPCB,16,Tripura,269,DHALAI,DUMBURNAGAR,-,-,-,-,-,-,-,-,23.433758,91.875589,17-11-2021 08:30,162.0,,,,,
71,DHAMBUR LAKE DHALAI,CPCB,16,Tripura,269,DHALAI,DUMBURNAGAR,-,-,-,-,-,-,-,-,23.433758,91.875589,14-12-2021 08:30,155.0,,,,,
72,DIMASAGAR LAKE NORTH GATE,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.840023,91.281933,19-01-2021 08:30,123.0,,,,,
73,DIMASAGAR LAKE NORTH GATE,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.840023,91.281933,17-02-2021 08:30,121.0,,,,,
74,DIMASAGAR LAKE NORTH GATE,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.840023,91.281933,15-03-2021 08:30,147.0,,,,,
75,DIMASAGAR LAKE NORTH GATE,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.840023,91.281933,15-04-2021 08:30,158.0,,,,,
76,DIMASAGAR LAKE NORTH GATE,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.840023,91.281933,11-05-2021 08:30,169.0,,,,,
77,DIMASAGAR LAKE NORTH GATE,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.840023,91.281933,08-06-2021 08:30,184.0,,,,,
78,DIMASAGAR LAKE NORTH GATE,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.840023,91.281933,13-07-2021 08:30,193.0,,,,,
79,DIMASAGAR LAKE NORTH GATE,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.840023,91.281933,11-08-2021 08:30,198.0,,,,,
80,DIMASAGAR LAKE NORTH GATE,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.840023,91.281933,07-09-2021 08:30,188.0,,,,,
81,DIMASAGAR LAKE NORTH GATE,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.840023,91.281933,04-10-2021 08:30,175.0,,,,,
82,DIMASAGAR LAKE NORTH GATE,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.840023,91.281933,15-11-2021 08:30,164.0,,,,,
83,DIMASAGAR LAKE NORTH GATE,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.840023,91.281933,03-12-2021 08:30,159.0,,,,,
84,DURGABARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.839167,91.291389,19-01-2021 08:30,155.0,,,,,
85,DURGABARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.839167,91.291389,17-02-2021 08:30,142.0,,,,,
86,DURGABARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.839167,91.291389,15-03-2021 08:30,155.0,,,,,
87,DURGABARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.839167,91.291389,15-04-2021 08:30,169.0,,,,,
88,DURGABARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.839167,91.291389,11-05-2021 08:30,175.0,,,,,
89,DURGABARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.839167,91.291389,08-06-2021 08:30,179.0,,,,,
90,DURGABARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.839167,91.291389,13-07-2021 08:30,187.0,,,,,
91,DURGABARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.839167,91.291389,11-08-2021 08:30,191.0,,,,,
92,DURGABARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.839167,91.291389,07-09-2021 08:30,198.0,,,,,
93,DURGABARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.839167,91.291389,04-10-2021 08:30,181.0,,,,,
94,DURGABARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.839167,91.291389,15-11-2021 08:30,156.0,,,,,
95,DURGABARI POND,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.839167,91.291389,03-12-2021 08:30,147.0,,,,,
96,FENI RIVER AT CHOTOKHIL BATTALA SOUTH TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,SATCHAND,-,-,-,-,-,-,-,-,23.000664,91.73132,13-01-2021 08:30,,,,,,
97,FENI RIVER AT CHOTOKHIL BATTALA SOUTH TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,SATCHAND,-,-,-,-,-,-,-,-,23.000664,91.73132,11-02-2021 08:30,,,,,,
98,FENI RIVER AT CHOTOKHIL BATTALA SOUTH TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,SATCHAND,-,-,-,-,-,-,-,-,23.000664,91.73132,23-03-2021 08:30,,,,,,
99,FENI RIVER AT SABROOM (INTERSTATE BOUNDARY) SOUTH TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,SATCHAND,-,-,-,-,-,-,-,-,22.999836,91.7292,13-01-2021 08:30,,,,,,
100,FENI RIVER AT SABROOM (INTERSTATE BOUNDARY) SOUTH TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,SATCHAND,-,-,-,-,-,-,-,-,22.999836,91.7292,11-02-2021 08:30,,,,,,
101,FENI RIVER AT SABROOM (INTERSTATE BOUNDARY) SOUTH TRIPURA,CPCB,16,Tripura,271,SOUTH TRIPURA,SATCHAND,-,-,-,-,-,-,-,-,22.999836,91.7292,23-03-2021 08:30,,,,,,
102,GANDHIGRAM AGARTALA TRIPURA,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.828125,91.286689,15-04-2021 08:30,109.0,Clear,,1.96,,
103,GANDHIGRAM AGARTALA TRIPURA,CPCB,16,Tripura,272,WEST TRIPURA,MOHANPUR,-,-,-,-,-,-,-,-,23.828125,91.286689,04-10-2021 08:30,113.0,Clear,,2.67,,
104,GHANDHA CHARRA CANAL AT DOMBURNAGAR DHALAI,CPCB,16,Tripura,269,DHALAI,Ambassa,-,-,-,-,-,-,-,-,23.849131,91.924411,16-01-2021 08:30,141.0,,,,,
