Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Hourly_Rainfall_mm
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-03 13:00:00,2.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-03 19:00:00,1.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-04 02:00:00,1.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-04 19:00:00,192.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-13 02:00:00,128.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-16 10:00:00,183.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-17 11:00:00,96.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-24 07:00:00,1.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-24 08:00:00,1.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-24 17:00:00,0.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-25 07:00:00,0.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-25 08:00:00,2.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-25 10:00:00,0.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-25 21:00:00,22.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-25 22:00:00,2.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-25 23:00:00,0.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-26 01:00:00,1.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-26 02:00:00,0.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-26 03:00:00,0.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-26 04:00:00,0.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-26 07:00:00,0.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-26 13:00:00,2.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-01-30 20:00:00,0.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-02-01 11:00:00,335.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-02-02 01:00:00,269.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-02-14 03:00:00,257.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-02-19 06:00:00,34.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-02-23 04:00:00,37.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-03-19 01:00:00,2.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-03-19 02:00:00,2.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-03-19 03:00:00,4.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-03-19 04:00:00,4.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-03-28 05:00:00,144.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-03-28 21:00:00,6.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-02 08:00:00,0.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-05 02:00:00,39.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-06 13:00:00,0.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-06 18:00:00,6.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-06 21:00:00,6.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-07 00:00:00,6.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-07 04:00:00,6.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-07 07:00:00,6.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-08 17:30:00,6.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-10 14:00:00,257.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-11 00:00:00,257.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-15 06:00:00,224.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-15 10:00:00,400.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-15 11:00:00,224.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-22 17:00:00,2.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-23 22:00:00,128.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-27 19:30:00,55.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-27 20:30:00,41.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-29 20:00:00,216.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-04-29 21:00:00,32.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-05-10 04:00:00,2.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-05-10 05:00:00,2.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-05-10 07:00:00,2.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-05-10 14:30:00,303.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-05-10 15:30:00,363.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-05-12 19:00:00,64.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-05-18 10:30:00,4.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-05-23 23:00:00,225.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-05-24 12:00:00,160.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-05-24 13:00:00,192.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-05-27 03:00:00,258.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-06-01 11:00:00,290.5
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-06-01 16:00:00,24.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-06-01 17:00:00,136.0
Anaikattucherry,Tamil Nadu,TIRUVALLUR,-,-,-,East flowing rivers between Pennar and Kanyakumari,13.107222,80.059444,2026-06-02 02:00:00,0.5
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-01 01:00:00,1.5
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-01 02:00:00,19.0
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-01 03:00:00,8.0
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-01 04:00:00,1.0
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-01 06:00:00,0.5
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-01 08:00:00,1.0
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-11 18:00:00,3.0
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-12 03:00:00,0.5
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-12 05:00:00,0.5
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-12 18:00:00,16.5
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-16 01:00:00,5.0
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-23 13:00:00,0.5
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-23 14:00:00,0.5
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-23 19:00:00,0.5
Anakaputhur_1,Tamil Nadu,CHENNAI,-,-,-,East flowing rivers between Pennar and Kanyakumari,12.986111,80.119722,2026-01-24 06:00:00,0.5
