SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,RANGA NADI D/S OF HYDEL PROJECT ASSAM,CPCB,12,Arunachal Pradesh,236,LOWER SUBANSIRI,RAGA,-,-,-,-,-,-,-,-,27.342717,93.816486,06-01-2021 08:30,,,,,,
2,RANGA NADI D/S OF HYDEL PROJECT ASSAM,CPCB,12,Arunachal Pradesh,236,LOWER SUBANSIRI,RAGA,-,-,-,-,-,-,-,-,27.342717,93.816486,08-02-2021 08:30,,,,,,
3,RANGA NADI D/S OF HYDEL PROJECT ASSAM,CPCB,12,Arunachal Pradesh,236,LOWER SUBANSIRI,RAGA,-,-,-,-,-,-,-,-,27.342717,93.816486,02-03-2021 08:30,,,,,,
1,AMRAVATI RIVER D/S OF DONDAICHA DHULE DHULE,CPCB,27,Maharashtra,474,Dhule,SHINDKHEDE,-,-,-,-,-,-,-,-,21.326479,74.555815,04-03-2018 08:30,,,,,,
2,AMRAVATI RIVER D/S OF DONDAICHA DHULE DHULE,CPCB,27,Maharashtra,474,Dhule,SHINDKHEDE,-,-,-,-,-,-,-,-,21.326479,74.555815,01-04-2019 08:30,,,,,,
3,AMRAVATI RIVER D/S OF DONDAICHA DHULE DHULE,CPCB,27,Maharashtra,474,Dhule,SHINDKHEDE,-,-,-,-,-,-,-,-,21.326479,74.555815,03-10-2019 08:30,,,,,,
4,AMRAVATI RIVER D/S OF DONDAICHA DHULE DHULE,CPCB,27,Maharashtra,474,Dhule,SHINDKHEDE,-,-,-,-,-,-,-,-,21.326479,74.555815,04-11-2019 08:30,,,,,,
5,ANJANGAONAKOT AKOLA,CPCB,27,Maharashtra,467,Akola,Akot,-,-,-,-,-,-,-,-,21.09795,77.052686,02-04-2018 08:30,686.0,,,,,
6,ANJANGAONAKOT AKOLA,CPCB,27,Maharashtra,467,Akola,Akot,-,-,-,-,-,-,-,-,21.09795,77.052686,04-10-2018 08:30,865.0,,,,,
7,ANJANGAONAKOT AKOLA,CPCB,27,Maharashtra,467,Akola,Akot,-,-,-,-,-,-,-,-,21.09795,77.052686,04-04-2019 08:30,223.0,,,,,
