SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,ARASALAR RIVER KARAIKAL REGION,CPCB,34,Puducherry,598,Karaikal,Karaikal,-,-,-,-,-,-,-,-,10.90980000,79.81822800,28-01-2021 08:30,"","","","","",""
2,ARASALAR RIVER KARAIKAL REGION,CPCB,34,Puducherry,598,Karaikal,Karaikal,-,-,-,-,-,-,-,-,10.90980000,79.81822800,25-02-2021 08:30,"","","","","",""
3,ARASALAR RIVER KARAIKAL REGION,CPCB,34,Puducherry,598,Karaikal,Karaikal,-,-,-,-,-,-,-,-,10.90980000,79.81822800,18-03-2021 08:30,"","","","","",""
4,CHUNNAMBAR RIVER,CPCB,34,Puducherry,600,Puducherry,Puducherry,-,-,-,-,-,-,-,-,11.88181900,79.80656100,27-01-2021 08:30,"","","","","",""
5,KANAGAN LAKE,CPCB,34,Puducherry,600,Puducherry,Puducherry,-,-,-,-,-,-,-,-,11.93856800,79.79794600,27-01-2021 08:30,1682,"","","","",""
6,KANAGAN LAKE,CPCB,34,Puducherry,600,Puducherry,Puducherry,-,-,-,-,-,-,-,-,11.93856800,79.79794600,12-04-2021 08:30,927,"","","","",""
7,KANAGAN LAKE,CPCB,34,Puducherry,600,Puducherry,Puducherry,-,-,-,-,-,-,-,-,11.93856800,79.79794600,02-12-2021 08:30,570,"","","","",""
8,OUSTERI LAKE,CPCB,34,Puducherry,600,Puducherry,Villiyanur,-,-,-,-,-,-,-,-,11.94135600,79.74350000,02-02-2021 08:30,283,"","","","",""
9,OUSTERI LAKE,CPCB,34,Puducherry,600,Puducherry,Villiyanur,-,-,-,-,-,-,-,-,11.94135600,79.74350000,12-04-2021 08:30,234,"","","","",""
10,OUSTERI LAKE,CPCB,34,Puducherry,600,Puducherry,Villiyanur,-,-,-,-,-,-,-,-,11.94135600,79.74350000,06-09-2021 08:30,262,"","","","",""
11,OUSTERI LAKE,CPCB,34,Puducherry,600,Puducherry,Villiyanur,-,-,-,-,-,-,-,-,11.94135600,79.74350000,02-12-2021 08:30,197,"","","","",""
12,PANITHITTU,CPCB,34,Puducherry,600,Puducherry,Bahour,-,-,-,-,-,-,-,-,11.82948700,79.80307000,27-01-2021 08:30,461,Clear,"","","",""
13,PANITHITTU,CPCB,34,Puducherry,600,Puducherry,Bahour,-,-,-,-,-,-,-,-,11.82948700,79.80307000,06-09-2021 08:30,711,Clear,"","","",""
14,WELL AT CHEVALIER SELLANE GOVERNMENT HIGH SECONDARY SCHOOL KALAPET,CPCB,34,Puducherry,600,Puducherry,Puducherry,-,-,-,-,-,-,-,-,12.04093600,79.86765800,12-02-2021 08:30,1354,Clear,"","","",""
15,WELL AT CHEVALIER SELLANE GOVERNMENT HIGH SECONDARY SCHOOL KALAPET,CPCB,34,Puducherry,600,Puducherry,Puducherry,-,-,-,-,-,-,-,-,12.04093600,79.86765800,13-09-2021 08:30,1055,Clear,"","","",""
16,WELL AT DHANDERAR KULAM SEDARAPET,CPCB,34,Puducherry,600,Puducherry,Villiyanur,-,-,-,-,-,-,-,-,11.99079300,79.75443200,02-02-2021 08:30,1294,Clear,"","","",""
17,WELL AT DHANDERAR KULAM SEDARAPET,CPCB,34,Puducherry,600,Puducherry,Villiyanur,-,-,-,-,-,-,-,-,11.99079300,79.75443200,13-09-2021 08:30,1564,Clear,"","","",""
18,WELL AT ECHANKADU KIRUMAMBAKKAM,CPCB,34,Puducherry,600,Puducherry,Bahour,-,-,-,-,-,-,-,-,11.82146900,79.79622800,27-01-2021 08:30,461,Clear,"",2,"",""
19,WELL AT ECHANKADU KIRUMAMBAKKAM,CPCB,34,Puducherry,600,Puducherry,Bahour,-,-,-,-,-,-,-,-,11.82146900,79.79622800,06-09-2021 08:30,498,Clear,"","","",""
