SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,BANGLA FISHERY DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.91505200,93.75075100,13-01-2021 08:30,175,"","","","",""
2,BANGLA FISHERY DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.91505200,93.75075100,13-02-2021 08:30,88,"","","","",""
3,BANGLA FISHERY DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.91505200,93.75075100,13-03-2021 08:30,178,"","","","",""
4,BANGLA FISHERY DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.91505200,93.75075100,09-04-2021 08:30,550,"","","","",""
5,BANGLA FISHERY DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.91505200,93.75075100,25-05-2021 08:30,94,"","","","",""
6,BANGLA FISHERY DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.91505200,93.75075100,07-06-2021 08:30,150,"","","","",""
7,BANGLA FISHERY DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.91505200,93.75075100,20-07-2021 08:30,147,"","","","",""
8,BANGLA FISHERY DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.91505200,93.75075100,05-08-2021 08:30,190,"","","","",""
9,BANGLA FISHERY DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.91505200,93.75075100,02-09-2021 08:30,202,"","","","",""
10,BANGLA FISHERY DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.91505200,93.75075100,12-10-2021 08:30,175,"","","","",""
