SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,BEAS AT 100M D/S INDUST. DISCH. GOINDWAL,CPCB,3,Punjab,35,KAPURTHALA,SULTANPUR LODHI,-,-,-,-,-,-,-,-,31.37499600,75.16269100,12-01-2021 08:30,"","","","","",""
2,BEAS AT 100M D/S INDUST. DISCH. GOINDWAL,CPCB,3,Punjab,35,KAPURTHALA,SULTANPUR LODHI,-,-,-,-,-,-,-,-,31.37499600,75.16269100,08-02-2021 08:30,"","","","","",""
3,BEAS AT 100M D/S INDUST. DISCH. GOINDWAL,CPCB,3,Punjab,35,KAPURTHALA,SULTANPUR LODHI,-,-,-,-,-,-,-,-,31.37499600,75.16269100,08-03-2021 08:30,"","","","","",""
4,BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT MUKERIAN  PUNJAB,CPCB,3,Punjab,32,GURDASPUR,GURDASPUR,-,-,-,-,-,-,-,-,31.92386700,75.54146700,08-01-2021 08:30,"","","","","",""
5,BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT MUKERIAN  PUNJAB,CPCB,3,Punjab,32,GURDASPUR,GURDASPUR,-,-,-,-,-,-,-,-,31.92386700,75.54146700,16-02-2021 08:30,"","","","","",""
6,BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT MUKERIAN  PUNJAB,CPCB,3,Punjab,32,GURDASPUR,GURDASPUR,-,-,-,-,-,-,-,-,31.92386700,75.54146700,04-03-2021 08:30,"","","","","",""
7,BEAS AT G.T.ROAD UNDER BDG. NEAR KAPURTHALA,CPCB,3,Punjab,35,KAPURTHALA,KAPURTHALA,-,-,-,-,-,-,-,-,31.51012000,75.30493600,08-01-2021 08:30,"","","","","",""
8,BEAS AT G.T.ROAD UNDER BDG. NEAR KAPURTHALA,CPCB,3,Punjab,35,KAPURTHALA,KAPURTHALA,-,-,-,-,-,-,-,-,31.51012000,75.30493600,16-02-2021 08:30,"","","","","",""
9,BEAS AT G.T.ROAD UNDER BDG. NEAR KAPURTHALA,CPCB,3,Punjab,35,KAPURTHALA,KAPURTHALA,-,-,-,-,-,-,-,-,31.51012000,75.30493600,08-03-2021 08:30,"","","","","",""
10,BEAS AT HARIKE PUNJAB,CPCB,3,Punjab,35,KAPURTHALA,KAPURTHALA,-,-,-,-,-,-,-,-,31.50884400,75.30753900,12-01-2021 08:30,"","","","","",""
11,BEAS AT HARIKE PUNJAB,CPCB,3,Punjab,35,KAPURTHALA,KAPURTHALA,-,-,-,-,-,-,-,-,31.50884400,75.30753900,08-02-2021 08:30,"","","","","",""
12,BEAS AT HARIKE PUNJAB,CPCB,3,Punjab,35,KAPURTHALA,KAPURTHALA,-,-,-,-,-,-,-,-,31.50884400,75.30753900,08-03-2021 08:30,"","","","","",""
13,BEAS AT MIRTHAL BRIDGE GURDASPUR,CPCB,3,Punjab,32,GURDASPUR,GURDASPUR,-,-,-,-,-,-,-,-,32.09793300,75.61147400,14-01-2021 08:30,"","","","","",""
